Region,Tweet,Sentiment
East,social distancing sis,NEGATIVE
East,social distancing rugby ,NEUTRAL
East,baik hey fizi nanti kalau upin ipin tanya kenapa bagi jarak social distancing masa jalan awas awak kalau ja bagi space untuk mak bapak korang jalan sama awas,POSITIVE
East,pkp ni kene social distancing nak tournament friendly dan training tak boleh ye hati hati stay at home,POSITIVE
East,25052020 kupi kupi dulu ba #socialdistancing sandakan ,POSITIVE
East,#socialdistancing #videoconferencing #operationsmeeting #japanesegarden #greentea ,NEUTRAL
East,mask ada hand sanitizer ada social distancing ada braveness tiada the tree top walk sg sedim ,POSITIVE
East,covid apadahal suruh scan mysejahtera tak nak social distancing lagi lah tak ada bila masuk store mask tarik kebawah bila tegur marah apa nak heran mall hari biasa pon penuh macam hujung minggu mana ada takut ,NEGATIVE
East,kedai gunting rambut takda social distancing sure ke nak kena buka ,NEGATIVE
East,jangan lupa amalkan social distancing,POSITIVE
East,lain kali nak laksanakan pkpb tu kaji betul2 bagi tau sedetailnya sop syarat2 dengan lebih jelas ni sekejap a lepas tu b lepas tu c lepas tu x kuasa 2 dah tau rakyat malaysia ni mentaliti masih kelas ke 3 tak da nya depa paham #kitajagakita #socialdistancing ,NEGATIVE
East,if they are healthy and young covid 19 isn t a problem to them but they help to spread covid 19 if they don t wear masks and follow social distancing the old and weak only die due to covid 19 they know and they aren t brave but stupid ,NEGATIVE
East,so tak de social distancing ,NEUTRAL
East,e book available more #irconline #utpinme #staysafe #stayhealthy #socialdistancing ,POSITIVE
East,so contradicting that i always hear sonia on 987fm reminding others to practice social distancing lol ,NEUTRAL
East,each new day has a different shape to it you just roll with it #pkpraya2020 #socialdistancing #staysafeeveryone universiti utara malaysia official fb ,NEUTRAL
East,#sunwayvelocity #sundayvibes three years ago no #socialdistancing #pandemic 560 tweets in the last hour mon 24 apr 2017 3 47 pm #throwbackthursday #covid 19 #christmasiscancelled #rakyatjagarakyat #cheras #mondaythoughts 120 tweets in the last hour #cmco071220to201220 ,NEUTRAL
East,social distancing in football is a joke aku tgk korean league relak je celebrate goal peluk2 sub duduk tmpt biasa beza dgn bundesliga hahaha pebenda la ,NEUTRAL
East,sudah semestinya social distancing https ,POSITIVE
East,social distancing in the jungle find out how we keep you safe by adhering to specific sops #hammockapart #socialdistance #travelsafe #kitajagakita ,POSITIVE
East,okayh dah boleh start menabung tapi kan i harap konsert ni berlangsung dkt stadium bukit jalil since axiata mesti tak cukup kan dengan ade social distancing seat lagi i taknak berebuttt tikettt ya ataupun kalau nak axiata jgk make sure buat 5 hari berturut turut konsertnya ,NEGATIVE
East,social distancing pantai batu buruk https ,NEUTRAL
East,pasar tani jaya gading sgt meriah and no social distancing lansung tacodd terus tak jdi keluar kereta ,POSITIVE
East,it was held on a small scale but the launching of #sarawak level #independenceday2020 amp #jalurgemilang campaign was still memorable it was graced by our chief minister amp attended by my fellow cabinet ministers heads of departments #socialdistancing was strictly observed too ,NEUTRAL
East,the food and beverages for them #support our frontliners with social distancing #hand hygiene life is colourful and beautiful stay strong ,POSITIVE
East,cendol time #newnormal #normalbaharu #socialdistancing #jarakkansosial #covid19 #malamminggu #malaysia #cheatday #handsanitizer #mens #bodybuilding ,NEUTRAL
East,2 3 congregants are required to wear protective face masks bring their own prayer mats and observe social distancing at all times to minimise the risk of infection only individuals with a green code on their bruhealth app are allowed to enter the mosques and prayer halls ,NEGATIVE
East,dah musim2 pkp ni masih lagi bawak keluar satu family makan meja dah leh ciput kerusi dah berjarak mana nak ckup nak himpun satu keluarga kau lagi makan penyudahnya duduk berapat jugak rip social distancing ,NEGATIVE
East,suruh dia bawa van balik ja la payah nau nak faham makna #socialdistancing ,POSITIVE
East,social distancing ,NEUTRAL
East,ada event yang sedang berlangsung di s2 centrio sesak ramai orang sampai takde social distancing nampak jaga rela tapi takde guna jer i was just passing by btw i hope no cluster s2 centrio ,NEGATIVE
East,naddiiaaa time nk habis g record skali salam ngan pak aji mana social distancing kooo pastu siap tunjuk skali van jenazah mana time last2 mcm menunjuk gila ,NEGATIVE
East,despite repeated reminders from the dg we still take it lightly looks like the second wave is unavoidable and vips please practise social distancing when you are on your social rounds including during photography sessions etc,POSITIVE
East,social distancing dah duk jauh sebelah lagi,NEGATIVE
East,punyalah social distancing and nak berwaspada maid datang kemas rumah pun aku buat tak reti je dalam bilik ,NEGATIVE
East,harap semua orang patuhi laa social distancing semua tu please nak keluar berdua dah dapat bak balik kampung pun dah dapat kan please kita jaga kita takyah laaaaa makan kat kedaiiiii,NEGATIVE
East,this is what happens when hospitals have to prioritize healthcare during pandemic if there had been proper leadership promoting containment practices mask mandate social distancing test trace isolate etc across texas this could be managed today it s a di,NEUTRAL
East,assalamualaikum selamat pagi hari ke 94 pkp 28 syawal 1441h jangan lupa tau tanggungjawab kita untuk patuh sop kita kan nak menang sama sama #kitajagakita #socialdistancing #malaysia,POSITIVE
East,now we have mandatory masking social distancing sop etc what we do also need is strict observance of the 14 day quarantine of returnees from high risk zones the kluster bah rose is a classic example of what not to do 2 2 cc lee ,NEGATIVE
East,dear irc users irc will be closed 19 amp 20 october 2020 due to maintenance work thank you and sorry for the inconvenience #irconline #utpinme #staysafe #socialdistancing ,NEUTRAL
East,this is the tom cruise s social distancing distance length of his body flat ,NEUTRAL
East,social distancing 2 meter hokay galeri diraja istana arau ,POSITIVE
East,seharusnya bundesliga ni jd contoh yg bolasepak boleh dijalankan spt biasa x perlu social distancing sop lg supaya jd perangsang kat org luar utk perangi covid dgn lbh serius ,NEGATIVE
East,harini papa pergi smayang jumaat tadi tanya la dia ade social distancing tak dia cakap ade smayang macam main chess ,POSITIVE
East,me constantly scolding people who can t understand social distancing mana 1m oh diao ,NEGATIVE
East,orang kat sini tak reti social distancing ke siak,NEGATIVE
East,like wht dg had mentioned before our best vaccines for now is social distancing so people please practice the new norm that s it ,POSITIVE
East,aoklah kak ktk lah peramal 2nd wave no 1 malaysia nang ktk jak expect 2nd wave akan dtg aieh kita semua umum tauk apa jadi mun sik makey mask and nyaga social distancing paham ko manas tegal kes nait tapi ingat sik semua manusia bijak kak and ada yg sik mintak pun kenak,NEGATIVE
East,this is my baju raya u guys just take care amp stay safe during this pandemic no rentas negeri no shaking hand just korek amp kiss selamat hari raya aidilfitri 2020 maaf zahir batin #syawal #socialdistancing #covid,POSITIVE
East,open as usual but ada social distancing you better get ready ,POSITIVE
East,another reminder for many that this coronavirus is particularly hard to defeat and a warning sign not to rejoice too early about low case numbers #brunei needs to learn from this dont stop #socialdistancing amp washing your hands #staysafe ,NEUTRAL
East,social distancing done right ,POSITIVE
East,letih pm kkm suruh social distancing kau selemba je buat mass gathering bila orang tegur kau meroyan ,NEGATIVE
East,but of course social distancing is a must in conclusion stay at home as much as possible so we can have our normal lives back soon hehe sorry ah i can t remember much of all pm,NEGATIVE
East,my armys who will be watching break the silence tomorrow please don t forget to wear your masks and sanitize your hands don t forget to practice social distancing also if there are freebies given i hope yall will manage that carefully,NEGATIVE
East,kenapa ramai betina melayu yang tak faham bahasa pasal social distancing ni,NEGATIVE
East,come to penang and ask if they ever heard of covid 19 because there is no social distancing here ,NEUTRAL
East,saman tak pakai mask ni ok je tp tengok keadaan la contoh kalau pg tempat yg ramai org amp melibatkan sentuhan dah kalau berkelah dgn yg dok serumah takyah la kot asalkan jaga social distancing ,NEGATIVE
East,social distancing #bulubulukehidupan #stayathome #socialdistancing #penjarakkansosial ,NEGATIVE
East,#socialdistancing #pkpb ,POSITIVE
East,ada kemungkinan jugak u semua akan start 2021 sebab aku macam tak rasa bulan 6 ni dah boleh start kelas balik sebabnyaa dia nak jaga social distancing so hmm apa nak buat cuti lelama ni dah officially menanam anggur laa ni nak keluar kerja mak ayah tak bagi sekarang ni ,NEGATIVE
East,wow this blew up takutlah anyhow kita takda benda nak promote sila practice social distancing jagalah kebersihan diri ok semoga kita semua sentiasa sihat juga berharap kita semua dijauhkan ya daripada sifat suka tweet benda idok konsisten make it make sense https ,NEGATIVE
East,trump has been given covid 19 antibody injections since january this is why he acts the way he does no mask no social distancing he thinks he s impervious to the virus karma told him he ,NEUTRAL
East,happy holidays keep safe face mask wash hands social distancing,POSITIVE
East,if rsle ahahaha kena buat bagi social distancing laa sat ,POSITIVE
East,you re making social distancing is it,NEUTRAL
East,aku ingatkan bila bola dah leh main ni social distancing dah x pakai tp kena gak so apa relevennya dlm game mana kira semua tu lg sub pun kena duk jauh abih masa training masa jln kat tunnel pening laaaa,NEGATIVE
East,social distancing sanitize your hand hahahaha,NEUTRAL
East,the very first wedding event during rmco it might be small due to current situation but such a memorable event with part of the family social distancing hmmm #nephewswedding #familygetaway #lovethemtobits #maxwelldanaswedding https ,POSITIVE
East,hello it s almost a year since i ve uploaded my last post hopefully you guys have a nice weekend and please practice social distancing when you are in a public places wearing a mask and use hand ,POSITIVE
